指数代码,日期,rolling_return,rolling_volatility,rolling_sharpe,rolling_drawdown
CI011001.WI,2025-08-19,0.07540570016550707,0.04377346715747091,1.3427080500411441,-0.005479449769529632
CI011001.WI,2025-08-20,0.0782711194766954,0.04372758561557878,1.4049422846998147,-0.004608496374151172
CI011001.WI,2025-08-21,0.07646370334040431,0.043708048770407515,1.3671568593726928,-0.004641600579464389
CI011001.WI,2025-08-22,0.08431769690831792,0.04376315775065993,1.531653699670242,-0.00038366991968918907
CI011001.WI,2025-08-25,0.08952548097789803,0.043823652188805774,1.6389678577570068,0.0
CI011001.WI,2025-08-26,0.0929127834618233,0.04362750643815192,1.7173162662478283,-0.0008600418475727123
CI011001.WI,2025-08-27,0.08732200284587499,0.04354900580069257,1.6025266421133229,-0.0024155246052540713
CI011001.WI,2025-08-28,0.08666732725688253,0.04351716926955559,1.5898226905775472,-0.00010219657131027571
CI011001.WI,2025-08-29,0.09186839333303265,0.043351324907190555,1.7059193887487567,0.0
CI011001.WI,2025-09-01,0.0949007379292246,0.0434713808168779,1.7651473871973178,0.0
CI011001.WI,2025-09-02,0.09183243829336374,0.04347552318474185,1.7004115700540143,-0.0011094421995306858
CI011001.WI,2025-09-03,0.09298391542103723,0.04349749703127236,1.7238159497754661,0.0
CI011001.WI,2025-09-04,0.09091174326794715,0.0435799189562192,1.6770775819696522,-0.002480917717754161
CI011001.WI,2025-09-05,0.09318756196809752,0.043654811926301884,1.722029570843833,0.0
CI011001.WI,2025-09-08,0.0946047902692213,0.04364741843490789,1.7520074079310948,0.0
CI011001.WI,2025-09-09,0.09533512186726067,0.043654495762213946,1.7670147605450834,0.0
CI011001.WI,2025-09-10,0.09859865590192318,0.04357722499384158,1.838367069878458,0.0
CI011001.WI,2025-09-11,0.10186980081156638,0.04369537383534493,1.9015819267227574,0.0
CI011001.WI,2025-09-12,0.10295304755959855,0.043703128538236595,1.92374488745643,0.0
CI011001.WI,2025-09-15,0.10338745386159465,0.04370084759353574,1.9328573779965683,0.0
CI011001.WI,2025-09-16,0.10243805834241893,0.04368216498232903,1.9139515729145256,0.0
CI011001.WI,2025-09-17,0.10352116499162345,0.043643845706455395,1.9381025326032406,-0.0008161453018352693
CI011001.WI,2025-09-18,0.09950019402594679,0.04381670772719424,1.8472853075453795,-0.004313976748286152
CI011001.WI,2025-09-19,0.10043639662421655,0.04383369464638158,1.8660107150254983,-0.002643033101477399
CI011001.WI,2025-09-22,0.10705479986228772,0.043869041176674874,2.001283104467383,0.0
CI011001.WI,2025-09-23,0.10518639092613769,0.04385209362734531,1.9635047405010106,-3.2242654738334764e-06
CI011001.WI,2025-09-24,0.10484013047144236,0.043844025149622434,1.9567081734551992,0.0
CI011001.WI,2025-09-25,0.10680115075962049,0.04394451174903058,1.9927043518148086,0.0
CI011001.WI,2025-09-26,0.10586896440152782,0.04395149994995989,1.9732158189486857,-0.0003794378301655854
CI011001.WI,2025-09-29,0.10591545693841575,0.04395409808974067,1.9740586164733467,0.0
CI011001.WI,2025-09-30,0.10701500281734888,0.044010859390056056,1.9941577138870112,0.0
CI011001.WI,2025-10-09,0.1214377160117237,0.045865280889991054,2.1976709410355233,0.0
CI011001.WI,2025-10-10,0.1108856178314297,0.04670379950943168,1.9565327796945273,-0.008373227874688638
CI011001.WI,2025-10-13,0.11272434802008036,0.04678042271836534,1.9887721112683538,-0.004996249285933452
CI011001.WI,2025-10-14,0.11544520759162147,0.04664107248773713,2.0469597368010413,-0.006000293504831
CI011001.WI,2025-10-15,0.11797682624851968,0.04690268081278615,2.0841569656664034,0.0
CI011001.WI,2025-10-16,0.12036544459883336,0.04679655380497519,2.134405563897381,-0.0008083575806094867
CI011001.WI,2025-10-17,0.13335620965769857,0.04563815030765262,2.4401310368845808,0.0
CI011001.WI,2025-10-20,0.12196456534117872,0.044671189043897865,2.2657312536741063,-0.0003095994527476664
CI011001.WI,2025-10-21,0.1235487566632949,0.044776430696527494,2.2920365866079324,0.0
CI011001.WI,2025-10-22,0.12591782980871735,0.04441141667751428,2.3579571789254725,-0.00623762053746002
CI011001.WI,2025-10-23,0.11995768744098179,0.04407240530839917,2.2552713170661507,-0.0056343746530572725
CI011001.WI,2025-10-24,0.12481887322852714,0.04423594237623018,2.3450505018291876,-0.001369201078916138
CI011001.WI,2025-10-27,0.12267152333906739,0.04407632285992394,2.310010042391237,0.0
CI011001.WI,2025-10-28,0.12048759513375384,0.04434616934403973,2.25229409093432,-0.006646232643791494
CI011001.WI,2025-10-29,0.12265654000630932,0.04450198648197565,2.288037500172155,-0.001698278191746394
CI011001.WI,2025-10-30,0.12072525289546365,0.04458663312443273,2.2451441901273568,-0.004278555787001315
CI011001.WI,2025-10-31,0.11433432168133706,0.04409933591877952,2.13972930968786,-0.0029629291866566376
CI011001.WI,2025-11-03,0.11522045663293512,0.04411113706552132,2.15719680413353,-0.0014828523589600628
CI011001.WI,2025-11-04,0.11209783498581327,0.044309654773573445,2.084422264347914,-0.0055699212703209655
CI011001.WI,2025-11-05,0.11547684371166933,0.04425085276413956,2.155722217339122,-0.004483350343787995
CI011001.WI,2025-11-06,0.11734687392032983,0.04420082604902074,2.1960249214646725,-0.0045222077814744965
CI011001.WI,2025-11-07,0.11680640637541595,0.044218538961167266,2.1842164185647968,-0.005928138273993744
CI011001.WI,2025-11-10,0.11932893509318543,0.044335518350532725,2.2294802414669808,-0.002092626664900621
CI011001.WI,2025-11-11,0.1209217113237242,0.044329576227847216,2.2618648018164715,-0.0011138306085834992
CI011001.WI,2025-11-12,0.12072510932930225,0.044330493756722364,2.257860256864459,-0.0009759957435245825
CI011001.WI,2025-11-13,0.12580018405763527,0.0442034507003452,2.366482921522346,0.0
CI011001.WI,2025-11-14,0.12185478555269569,0.04434983268820073,2.279622026435869,-0.0031270660472294542
CI011001.WI,2025-11-17,0.11641202516182081,0.04454232437782876,2.1607275181909738,-0.006847746815271671
CI011001.WI,2025-11-18,0.10891152262912063,0.04458168707362287,2.007587679154602,-0.010028413056769603
CI011001.WI,2025-11-19,0.10961976106259375,0.04461120177732153,2.0206067141211195,-0.0072724614784519526
CI011001.WI,2025-11-20,0.10431295541727192,0.04470083520019154,1.909354072850467,-0.01007262578633028
CI011001.WI,2025-11-21,0.10024993257542336,0.044797945226579906,1.8229988374237631,-0.01267245812967821
CI011001.WI,2025-11-24,0.09981075729679856,0.04479577109932543,1.8141693117660516,-0.012252400045297707
CI011001.WI,2025-11-25,0.1068702702516986,0.04453246479410755,1.9683665404341526,-0.010518493206398305
CI011001.WI,2025-11-26,0.10615323578084368,0.0445583067585912,1.9527017933992727,-0.012190427916804247
CI011001.WI,2025-11-27,0.1115350311578629,0.04411648183896923,2.0818756768211126,-0.013378549043731924
CI011001.WI,2025-11-28,0.117307042506541,0.0439728046083896,2.2063716742470314,-0.01159911671635494
CI011001.WI,2025-12-01,0.12099375498727238,0.044070136085144776,2.276378305640136,-0.00824462137902704
CI011001.WI,2025-12-02,0.11854371790350204,0.04408903321442724,2.2257724532926413,-0.009256609889760958
CI011001.WI,2025-12-03,0.11643316971452089,0.044134953634386284,2.1806906617017017,-0.010810024762100912
CI011001.WI,2025-12-04,0.11316967069225137,0.04419797481876367,2.111380783470952,-0.012763954949284395
CI011001.WI,2025-12-05,0.11918660187894603,0.044268212746879365,2.229926788044364,-0.00909969804563393
CI011001.WI,2025-12-08,0.1191275748416345,0.044268770215744394,2.228707311858642,-0.009141037566999022
CI011001.WI,2025-12-09,0.11684754039891976,0.044300299884220594,2.181095906311941,-0.010384567027835523
CI011001.WI,2025-12-10,0.11914907320966606,0.044365515630860074,2.2243766214591796,-0.007540313835577406
CI011001.WI,2025-12-11,0.12160753453740725,0.04439305459424636,2.2724758383644894,-0.005448692576333514
CI011001.WI,2025-12-12,0.1214904156932255,0.04439267949406529,2.2701412620958514,-0.004886088688803469
CI011001.WI,2025-12-15,0.11372901186853324,0.04429779103002062,2.1180678933387904,-0.007302110014745455
CI011001.WI,2025-12-16,0.11052140427150281,0.04438522401323962,2.0489735891652043,-0.009640084107720659
CI011001.WI,2025-12-17,0.10937311730764931,0.04432204351132181,2.028480364351328,-0.007076389788142512
CI011001.WI,2025-12-18,0.11056238986982359,0.04433024737473771,2.0522929147258657,-0.005793626174015243
CI011001.WI,2025-12-19,0.11190450222177062,0.044356034643935165,2.0783658676381664,-0.0038360797075509545
CI011001.WI,2025-12-22,0.11338917194630027,0.04442643384814185,2.1051903894189965,-0.000426299881495118
CI011001.WI,2025-12-23,0.10795001431505424,0.044062104907904284,2.011044599143365,0.0
CI011001.WI,2025-12-24,0.10782143565640379,0.04405587569734651,2.0086873489522254,0.0
CI011001.WI,2025-12-25,0.10714247444449687,0.04406167755900334,1.9945090917063646,-0.0003128013502118332
CI011001.WI,2025-12-26,0.10612131031688365,0.04399407280263088,1.9765235321322745,0.0
CI011001.WI,2025-12-29,0.0991510912938256,0.04379529011894613,1.8409001481446396,-0.0014022918096057158
CI011001.WI,2025-12-30,0.09790707931236331,0.04385139124047854,1.8127668485115647,-0.003753703862866664
CI011001.WI,2025-12-31,0.10352574097340517,0.043314199860595086,1.952603159570635,-0.005408941804520673
CI011001.WI,2026-01-05,0.10995282469156487,0.043793882621922374,2.0643466374357944,0.0
CI011001.WI,2026-01-06,0.1111277062594711,0.043930094781249394,2.0821728537667394,0.0
CI011001.WI,2026-01-07,0.10593942843695991,0.04402052840744703,1.9716204563701218,-0.002773053996392272
CI011001.WI,2026-01-08,0.10453233127162109,0.044095779823528754,1.939447593122268,-0.005598947602958093
CI011001.WI,2026-01-09,0.10850566459441113,0.04407916651267136,2.0216584992019366,-0.0036118950166802444
CI011001.WI,2026-01-12,0.11122082208572204,0.0442394470376634,2.069814729008384,0.0
CI011001.WI,2026-01-13,0.10834832691660812,0.04430856800864752,2.008214156952138,-0.0020544014962285972
CI011001.WI,2026-01-14,0.11157420053266387,0.04428337724785438,2.0749883236654543,-0.0005687167671692972
CI011001.WI,2026-01-15,0.10883969280903338,0.044297636051673694,2.018708778844051,-0.00163635368727999
CI011001.WI,2026-01-16,0.10168307685557432,0.04422820404098243,1.875349209561372,-0.0039994118641120124
CI011001.WI,2026-01-19,0.09851493198212102,0.0440520489863028,1.817273754595102,-0.002386722180956591
CI011001.WI,2026-01-20,0.0956170780133434,0.044126045362742956,1.7544161177457425,-0.004560834262999469
CI011001.WI,2026-01-21,0.10013892772162492,0.0442676266292614,1.8420216416154824,-0.0006307310955040446
CI011001.WI,2026-01-22,0.09827419311112928,0.04425636606299515,1.8041325324879618,-0.0008076744170671946
CI011001.WI,2026-01-23,0.10400372473792885,0.04414295124037602,1.9265735255870269,0.0
CI011001.WI,2026-01-26,0.10668799918971672,0.04434691179152304,1.9726968985264193,0.0
CI011001.WI,2026-01-27,0.10190089921704559,0.044289983541629,1.8772595830658318,-0.0011928536685696933
CI011001.WI,2026-01-28,0.10756325058137661,0.044497236963759575,1.9839553000436307,0.0
CI011001.WI,2026-01-29,0.11609745503866109,0.04575441802358679,2.0985006839538167,0.0
CI011001.WI,2026-01-30,0.10322910457932921,0.04725123445069209,1.7879730309531017,-0.011360752655324768
CI011001.WI,2026-02-02,0.08305742165512475,0.050832284151748244,1.3023408013293731,-0.029503290546405436
CI011001.WI,2026-02-03,0.097628479059098,0.051776777742558185,1.5377053162055045,-0.01916357194220586
CI011001.WI,2026-02-04,0.09996526661819916,0.05185564436561643,1.5764720193380344,-0.01587325234823389
CI011001.WI,2026-02-05,0.09566056598406503,0.051952403463294675,1.498127906560289,-0.01868781677368936
CI011001.WI,2026-02-06,0.09865883003085352,0.05190571422367673,1.552096943500523,-0.01784890047362775
CI011001.WI,2026-02-09,0.10341416544242588,0.051986446973089226,1.6328776507497214,-0.014396040548082634
CI011001.WI,2026-02-10,0.10341152653901697,0.05198635871272828,1.6328343130120866,-0.012127901000522967
CI011001.WI,2026-02-11,0.09578334704941471,0.05148161254499805,1.5135366970452635,-0.01150256957212048
CI011001.WI,2026-02-12,0.09346597227818032,0.051426875799357674,1.47391198965471,-0.010883159119368546
CI011001.WI,2026-02-13,0.08767945648130548,0.05163280195485945,1.3654397382672743,-0.015130910026023847
CI011001.WI,2026-02-24,0.09291056117257068,0.05200911611448066,1.448214771040217,-0.008445054145770348
CI011001.WI,2026-02-25,0.09031347647464982,0.051965568262757326,1.4035861089776185,-0.008337258964064564
CI011001.WI,2026-02-26,0.08822242751863829,0.052074267918520135,1.3638876706248115,-0.011861767469964035
CI011001.WI,2026-02-27,0.08979379019982181,0.052081496924281184,1.3914203173155388,-0.010552085855865978
CI011001.WI,2026-03-02,0.09742104108461191,0.052582046498712606,1.5113551698420606,-0.003044455855055861
CI011001.WI,2026-03-03,0.10760923420186197,0.05206363503010713,1.7034453253457105,-0.0009804228431335993
CI011001.WI,2026-03-04,0.11352140703501612,0.052297909145192605,1.7978828511623404,0.0
CI011001.WI,2026-03-05,0.11435454320479521,0.05234563427077938,1.8105853004181434,0.0
CI011001.WI,2026-03-06,0.11537229754013678,0.05232676454050783,1.8286730971555973,-0.00018505233546117772
CI011001.WI,2026-03-09,0.13325039410286266,0.05221796954771402,2.1370370826309344,0.0
CI011001.WI,2026-03-10,0.1284424539603899,0.05288261065434126,2.0304041030242144,-0.009862116302738588
CI011001.WI,2026-03-11,0.12732032336254417,0.052889200486757715,2.011337546750348,-0.010221717522601703
CI011001.WI,2026-03-12,0.1370291658968097,0.05311544306284128,2.1645234320891293,-0.004100698770232003
CI011001.WI,2026-03-13,0.14461988069240062,0.05308255911424083,2.2912442501648616,-0.0005204939929568386
CI011001.WI,2026-03-16,0.143669727103227,0.05308452150252204,2.2755091583074427,-0.0005207053849214383
CI011001.WI,2026-03-17,0.1422525857067014,0.05310033685990841,2.251484791965522,-0.001278827434139318
CI011001.WI,2026-03-18,0.1399223232013327,0.053136238574762906,2.2115467926371415,-0.002698723772687095
CI011001.WI,2026-03-19,0.14492588619495272,0.053493193962113474,2.279061122594757,0.0
CI011001.WI,2026-03-20,0.13702047549272822,0.053690268940957527,2.141774828694478,-0.004451550623233103
CI011001.WI,2026-03-23,0.1438441057607931,0.05392068609069661,2.2438755649502156,0.0
CI011001.WI,2026-03-24,0.13359539822789368,0.05476759257099274,2.0455978314883265,-0.009074918720181624
CI011001.WI,2026-03-25,0.13315783757104405,0.054778186367894825,2.0381613958037548,-0.010252591876120376
CI011001.WI,2026-03-26,0.1312455817767022,0.05474458721701777,2.0085116589888963,-0.009523846456388818
CI011001.WI,2026-03-27,0.1316458576266506,0.05474588502358726,2.0149306504619204,-0.008659140198611248
CI011001.WI,2026-03-30,0.12832589364728753,0.054501593091126295,1.9697852862078982,-0.005173660302173255
CI011001.WI,2026-03-31,0.12797167201575288,0.0545053635737658,1.963889365690013,-0.005496485529141393
CI011001.WI,2026-04-01,0.12191684928413138,0.05474175790174237,1.8572752461870023,-0.010078132161597031
CI011001.WI,2026-04-02,0.12222760825620216,0.05475322233410312,1.861958259416598,-0.007253767680398759
CI011001.WI,2026-04-03,0.12291386497930956,0.054759687242789686,1.8729138561641634,-0.005916539107990504
CI011001.WI,2026-04-07,0.12925283939470056,0.05458829083616693,1.9817938983929437,-0.004297717418433544
CI011001.WI,2026-04-08,0.12212467643312919,0.05468979070195766,1.862376603655005,-0.007844146082304881
CI011001.WI,2026-04-09,0.12384954290827199,0.05469985894296894,1.8901367533082039,-0.006264897873787367
CI011001.WI,2026-04-10,0.12339245112591524,0.05470378997667087,1.8825649001694,-0.006524625124198713
CI011001.WI,2026-04-13,0.12597614880843788,0.05472298884927255,1.9239232409542208,-0.0044611507557132946
CI011001.WI,2026-04-14,0.12727746280599628,0.054726012672668974,1.9449361708003017,-0.0032668445900341236
CI011001.WI,2026-04-15,0.1276717801445013,0.05472260630293931,1.9514479790363877,-0.0031411625782324926
CI011001.WI,2026-04-16,0.1260355266005122,0.05470051510223653,1.9256558191243114,-0.0025620208022885116
CI011001.WI,2026-04-17,0.12986416407434054,0.05468616749187633,1.9882460977114342,-0.0006158184968598768
CI011001.WI,2026-04-20,0.13203837355420878,0.05468305148858635,2.0235301002454165,0.0
CI011001.WI,2026-04-21,0.14751730084898118,0.052856951670255954,2.348643213769684,0.0
CI011001.WI,2026-04-22,0.14826626756486028,0.052851331641246835,2.361239603405379,0.0
CI011001.WI,2026-04-23,0.14465690561339684,0.05285950170136242,2.301291074284921,-0.0011632923038843446
CI011001.WI,2026-04-24,0.13810786839791978,0.05284007781265135,2.1934718382744376,-0.003323232302491985
CI011001.WI,2026-04-27,0.13276719188437247,0.052842342916712026,2.104322208771961,-0.005185629308096851
CI011001.WI,2026-04-28,0.13187772580516532,0.05283432196873603,2.089758598031178,-0.004546513865708923
CI011001.WI,2026-04-29,0.1348628692053071,0.05288764988703015,2.1375305915594747,-0.0016738193339106422
CI011001.WI,2026-04-30,0.13187187902811814,0.052791186275089184,2.0913254100949845,-0.0005768162115757924
CI011001.WI,2026-05-06,0.13498245073879445,0.05292076445063571,2.138217887667959,0.0
CI011001.WI,2026-05-07,0.13512042713121053,0.05292075729824684,2.140516348852782,0.0
CI011001.WI,2026-05-08,0.13467386153271121,0.05290367319339753,2.1337490606563843,0.0
CI011001.WI,2026-05-11,0.13106552023705254,0.052685972819982135,2.0818640607841377,0.0
CI011001.WI,2026-05-12,0.14466795158521562,0.05163400023965553,2.354856786469324,0.0
CI011001.WI,2026-05-13,0.14682677562910018,0.05171325046823243,2.3877821673539086,0.0
CI011001.WI,2026-05-14,0.14598615076872745,0.05174076867840828,2.3723599232377044,-0.0017546967786820078
CI011001.WI,2026-05-15,0.14272318122149885,0.05193434150887977,2.3087776505062294,-0.0061435190845831045
